latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-26.775,-59.688,304,1,1,2020-09-17,0240,Terra,MODIS,58,6.0NRT,289.6,8.1,N
-26.778,-59.65,304.3,1,1,2020-09-17,0240,Terra,MODIS,55,6.0NRT,286.1,7.5,N
-26.816,-59.654,348.2,1,1,2020-09-17,0240,Terra,MODIS,100,6.0NRT,292.6,58.8,N
-26.825,-59.653,370.5,1,1,2020-09-17,0240,Terra,MODIS,100,6.0NRT,295.7,118.4,N
-26.823,-59.642,398,1,1,2020-09-17,0240,Terra,MODIS,100,6.0NRT,310.2,243.4,N
-26.831,-59.631,389.6,1,1,2020-09-17,0240,Terra,MODIS,100,6.0NRT,301.7,199.3,N
-26.84,-59.629,315.8,1,1,2020-09-17,0240,Terra,MODIS,92,6.0NRT,284.3,16,N
-27.357,-60.657,307.7,1.1,1,2020-09-17,0240,Terra,MODIS,72,6.0NRT,282.1,12.4,N
-27.92,-64.655,303.9,1.7,1.3,2020-09-17,0240,Terra,MODIS,58,6.0NRT,284.2,18.3,N
-28.119,-62.886,333.9,1.4,1.2,2020-09-17,0240,Terra,MODIS,100,6.0NRT,284.6,58.5,N
-28.118,-62.872,308.1,1.3,1.2,2020-09-17,0240,Terra,MODIS,74,6.0NRT,283.1,17.8,N
-28.343,-62.785,305.7,1.3,1.1,2020-09-17,0240,Terra,MODIS,65,6.0NRT,285.8,15,N
-28.341,-62.771,305.2,1.3,1.1,2020-09-17,0240,Terra,MODIS,63,6.0NRT,284.8,14.4,N
-28.19,-59.908,301.5,1,1,2020-09-17,0240,Terra,MODIS,23,6.0NRT,282.7,7.5,N
-28.189,-59.898,315.9,1,1,2020-09-17,0240,Terra,MODIS,92,6.0NRT,281,17.9,N
-28.416,-61.442,309.3,1.1,1.1,2020-09-17,0240,Terra,MODIS,29,6.0NRT,284,13.7,N
-28.414,-61.43,326.5,1.1,1.1,2020-09-17,0240,Terra,MODIS,100,6.0NRT,286.4,32.5,N
-28.219,-59.914,310,1,1,2020-09-17,0240,Terra,MODIS,79,6.0NRT,282.1,12.4,N
-28.424,-61.429,311.2,1.1,1.1,2020-09-17,0240,Terra,MODIS,9,6.0NRT,284.3,14.3,N
-28.432,-61.415,320.3,1.1,1.1,2020-09-17,0240,Terra,MODIS,31,6.0NRT,284.7,22.2,N
-28.431,-61.404,348,1.1,1.1,2020-09-17,0240,Terra,MODIS,100,6.0NRT,287.9,71,N
-28.429,-61.392,412.4,1.1,1.1,2020-09-17,0240,Terra,MODIS,100,6.0NRT,298.1,410.2,N
-28.439,-61.39,349.4,1.1,1.1,2020-09-17,0240,Terra,MODIS,100,6.0NRT,287.1,76.4,N
-28.403,-61.102,338,1.1,1.1,2020-09-17,0240,Terra,MODIS,100,6.0NRT,284.1,50.3,N
-28.401,-61.091,313.8,1.1,1.1,2020-09-17,0240,Terra,MODIS,88,6.0NRT,282.3,17.4,N
-28.449,-61.389,316.3,1.1,1.1,2020-09-17,0240,Terra,MODIS,77,6.0NRT,281.7,20,N
-28.412,-61.1,309.2,1.1,1.1,2020-09-17,0240,Terra,MODIS,77,6.0NRT,281.7,14.1,N
-28.411,-61.089,312.8,1.1,1.1,2020-09-17,0240,Terra,MODIS,86,6.0NRT,282.2,17.5,N
-28.481,-61.307,304.3,1.1,1.1,2020-09-17,0240,Terra,MODIS,52,6.0NRT,282.5,10.4,N
-28.479,-61.295,304.8,1.1,1.1,2020-09-17,0240,Terra,MODIS,56,6.0NRT,282.6,10.8,N
-28.766,-60.589,315.3,1.1,1,2020-09-17,0240,Terra,MODIS,91,6.0NRT,281.2,19.5,N
-29.024,-61.182,321.3,1.1,1.1,2020-09-17,0240,Terra,MODIS,100,6.0NRT,284.4,27.1,N
-29.77,-61.391,326.9,1.2,1.1,2020-09-17,0240,Terra,MODIS,100,6.0NRT,283.5,36,N
-29.769,-61.378,324.7,1.2,1.1,2020-09-17,0240,Terra,MODIS,100,6.0NRT,282.5,32.7,N
-29.778,-61.377,315.2,1.2,1.1,2020-09-17,0240,Terra,MODIS,91,6.0NRT,281.6,21.6,N
-29.943,-61.483,303.7,1.2,1.1,2020-09-17,0240,Terra,MODIS,56,6.0NRT,279.7,12,N
-30.556,-59.635,322.9,1,1,2020-09-17,0240,Terra,MODIS,100,6.0NRT,282.8,25.4,N
-30.555,-59.624,321.7,1,1,2020-09-17,0240,Terra,MODIS,100,6.0NRT,281.2,24,N
-30.593,-59.628,310.3,1,1,2020-09-17,0240,Terra,MODIS,80,6.0NRT,282,13.5,N
-30.602,-59.627,300.6,1,1,2020-09-17,0240,Terra,MODIS,30,6.0NRT,281.6,7.6,N
-31.668,-60.463,354.6,1.1,1.1,2020-09-17,0240,Terra,MODIS,100,6.0NRT,282.9,91.3,N
-32.454,-60.756,302.1,1.2,1.1,2020-09-17,0240,Terra,MODIS,34,6.0NRT,278.1,9.7,N
-32.507,-60.689,321,1.2,1.1,2020-09-17,0240,Terra,MODIS,100,6.0NRT,276.9,29.5,N
-32.506,-60.677,322.6,1.2,1.1,2020-09-17,0240,Terra,MODIS,100,6.0NRT,277,31.4,N
-33.034,-60.024,306.7,1.1,1.1,2020-09-17,0240,Terra,MODIS,69,6.0NRT,279.3,14.1,N
-33.571,-59.51,303.5,1.1,1,2020-09-17,0240,Terra,MODIS,55,6.0NRT,279.2,10.4,N
-33.57,-59.498,322.1,1.1,1,2020-09-17,0240,Terra,MODIS,100,6.0NRT,278.8,26.8,N
-33.703,-59.6,300.2,1.1,1,2020-09-17,0240,Terra,MODIS,21,6.0NRT,278.5,9.4,N
-33.796,-58.489,307,1,1,2020-09-17,0240,Terra,MODIS,70,6.0NRT,280.5,12,N
-23.773,-64.325,312.8,1.4,1.2,2020-09-17,0550,Aqua,MODIS,86,6.0NRT,287.6,21.7,N
-24.963,-64.012,301.9,1.5,1.2,2020-09-17,0550,Aqua,MODIS,45,6.0NRT,284.2,14,N
-25.647,-61.566,302.5,2.2,1.4,2020-09-17,0550,Aqua,MODIS,49,6.0NRT,279.3,25.1,N
-25.643,-61.573,300.9,2.2,1.4,2020-09-17,0550,Aqua,MODIS,16,6.0NRT,279.6,21.2,N
-26.813,-59.641,310.4,3.1,1.7,2020-09-17,0550,Aqua,MODIS,80,6.0NRT,285.4,69.3,N
-26.829,-59.642,342.7,3.1,1.7,2020-09-17,0550,Aqua,MODIS,100,6.0NRT,285.1,272.2,N
-26.831,-59.61,331.6,3.2,1.7,2020-09-17,0550,Aqua,MODIS,100,6.0NRT,285.9,182.4,N
-26.826,-59.647,338.7,3.1,1.7,2020-09-17,0550,Aqua,MODIS,100,6.0NRT,284.6,235.8,N
-26.829,-59.615,339.4,3.2,1.7,2020-09-17,0550,Aqua,MODIS,100,6.0NRT,287.4,242.8,N
-23.774,-64.311,313.7,1.4,1.2,2020-09-17,0550,Aqua,MODIS,88,6.0NRT,287.2,23,N
-33.569,-59.487,317.2,3.8,1.8,2020-09-17,0555,Aqua,MODIS,95,6.0NRT,275.9,135.3,N
-33.062,-65.744,311.5,1.5,1.2,2020-09-17,0555,Aqua,MODIS,83,6.0NRT,281.6,24.3,N
-33.557,-59.494,304.9,3.8,1.8,2020-09-17,0555,Aqua,MODIS,62,6.0NRT,275.5,74.3,N
-33.253,-66.162,308.6,1.4,1.2,2020-09-17,0555,Aqua,MODIS,46,6.0NRT,281.3,18.2,N
-28.436,-61.39,311.4,2.5,1.5,2020-09-17,0555,Aqua,MODIS,82,6.0NRT,280.1,53,N
-29.777,-61.023,318.1,2.5,1.5,2020-09-17,1340,Terra,MODIS,72,6.0NRT,299,42.4,D
-25.444,-63.38,323.4,4.6,2,2020-09-17,1340,Terra,MODIS,78,6.0NRT,297.8,145.4,D
-25.433,-63.425,309.3,4.6,2,2020-09-17,1340,Terra,MODIS,30,6.0NRT,296.5,36.5,D
-25.446,-63.373,319.3,4.6,2,2020-09-17,1340,Terra,MODIS,73,6.0NRT,297.8,106.6,D
-25.435,-63.418,312.3,4.6,2,2020-09-17,1340,Terra,MODIS,51,6.0NRT,296.3,54.3,D
-26.352,-58.917,314.5,2.2,1.4,2020-09-17,1340,Terra,MODIS,66,6.0NRT,294.3,26.5,D
-26.347,-58.938,310,2.2,1.4,2020-09-17,1340,Terra,MODIS,53,6.0NRT,292.8,16.5,D
-25.655,-61.57,323.3,3.4,1.7,2020-09-17,1340,Terra,MODIS,78,6.0NRT,301,93.3,D
-25.646,-61.561,325.8,3.4,1.7,2020-09-17,1340,Terra,MODIS,81,6.0NRT,302.1,109.4,D
-33.45,-59.508,322.9,1.7,1.3,2020-09-17,1340,Terra,MODIS,60,6.0NRT,300.8,29.9,D
-33.435,-58.976,328.2,1.5,1.2,2020-09-17,1340,Terra,MODIS,84,6.0NRT,296.5,40.6,D
-33.432,-58.992,311.8,1.6,1.2,2020-09-17,1340,Terra,MODIS,65,6.0NRT,298.6,10,D
-33.054,-60.319,330.1,1.9,1.3,2020-09-17,1340,Terra,MODIS,73,6.0NRT,304.7,51.7,D
-33.031,-60.034,321.7,1.8,1.3,2020-09-17,1340,Terra,MODIS,72,6.0NRT,303.9,28.6,D
-33.254,-58.456,306.5,1.5,1.2,2020-09-17,1340,Terra,MODIS,39,6.0NRT,294.6,7.6,D
-32.789,-60.579,324.6,2,1.4,2020-09-17,1340,Terra,MODIS,69,6.0NRT,300.2,41,D
-32.776,-60.576,320.3,2,1.4,2020-09-17,1340,Terra,MODIS,69,6.0NRT,300.9,28.9,D
-32.513,-60.684,322.4,2.1,1.4,2020-09-17,1340,Terra,MODIS,72,6.0NRT,301,38.2,D
-32.505,-60.659,323.3,2.1,1.4,2020-09-17,1340,Terra,MODIS,72,6.0NRT,299.6,40.9,D
-32.501,-60.681,334,2.1,1.4,2020-09-17,1340,Terra,MODIS,86,6.0NRT,302.7,79.2,D
-32.445,-60.757,333.1,2.1,1.4,2020-09-17,1340,Terra,MODIS,0,6.0NRT,300.8,78.5,D
-32.446,-60.752,337.8,2.1,1.4,2020-09-17,1340,Terra,MODIS,0,6.0NRT,300,97.3,D
-32.485,-58.236,307.6,1.5,1.2,2020-09-17,1340,Terra,MODIS,17,6.0NRT,294.7,6.4,D
-32.198,-58.338,326.4,1.5,1.2,2020-09-17,1340,Terra,MODIS,82,6.0NRT,296.5,38.1,D
-31.641,-60.463,318.8,2.1,1.4,2020-09-17,1340,Terra,MODIS,69,6.0NRT,302.7,22.4,D
-31.059,-61.263,325.3,2.4,1.5,2020-09-17,1340,Terra,MODIS,80,6.0NRT,299.2,64.1,D
-31.053,-61.288,312,2.4,1.5,2020-09-17,1340,Terra,MODIS,60,6.0NRT,299.6,18.7,D
-31.239,-60.348,310.6,2.1,1.4,2020-09-17,1340,Terra,MODIS,57,6.0NRT,299.1,13.8,D
-31.24,-60.342,310.9,2.1,1.4,2020-09-17,1340,Terra,MODIS,58,6.0NRT,299,13.4,D
-31.053,-61.255,316.8,2.4,1.5,2020-09-17,1340,Terra,MODIS,70,6.0NRT,300.1,31.8,D
-31.047,-61.28,316.3,2.4,1.5,2020-09-17,1340,Terra,MODIS,69,6.0NRT,299.8,30.3,D
-30.183,-63.096,311.4,3.4,1.7,2020-09-17,1340,Terra,MODIS,56,6.0NRT,300.1,28.1,D
-30.181,-63.125,312.9,3.4,1.7,2020-09-17,1340,Terra,MODIS,59,6.0NRT,300.3,33.2,D
-30.553,-61.213,311.4,2.5,1.5,2020-09-17,1340,Terra,MODIS,57,6.0NRT,298.6,18.8,D
-30.54,-61.209,316.3,2.5,1.5,2020-09-17,1340,Terra,MODIS,69,6.0NRT,299.2,33.9,D
-30.772,-59.78,323.5,2,1.4,2020-09-17,1340,Terra,MODIS,78,6.0NRT,302.9,35.3,D
-30.067,-62.98,323.2,3.3,1.7,2020-09-17,1340,Terra,MODIS,77,6.0NRT,298.2,92.1,D
-30.507,-61.194,312.5,2.5,1.5,2020-09-17,1340,Terra,MODIS,61,6.0NRT,300.1,22.1,D
-30.77,-59.774,324.8,2,1.4,2020-09-17,1340,Terra,MODIS,69,6.0NRT,302.3,42.3,D
-30.716,-59.911,314.9,2,1.4,2020-09-17,1340,Terra,MODIS,63,6.0NRT,301.8,18.1,D
-30.057,-62.971,330.4,3.3,1.7,2020-09-17,1340,Terra,MODIS,84,6.0NRT,300.4,137.8,D
-30.986,-57.99,309,1.5,1.2,2020-09-17,1340,Terra,MODIS,52,6.0NRT,295.8,10.6,D
-30.152,-59.876,311.5,2.1,1.4,2020-09-17,1340,Terra,MODIS,61,6.0NRT,298.8,15,D
-29.786,-61.34,316.2,2.6,1.6,2020-09-17,1340,Terra,MODIS,69,6.0NRT,298.6,34,D
-29.78,-61.367,351.5,2.7,1.6,2020-09-17,1340,Terra,MODIS,96,6.0NRT,300.6,249.6,D
-29.774,-61.394,319.9,2.7,1.6,2020-09-17,1340,Terra,MODIS,74,6.0NRT,300.8,47.7,D
-29.778,-61.359,353.7,2.7,1.6,2020-09-17,1340,Terra,MODIS,97,6.0NRT,299.7,269.3,D
-29.772,-61.386,333.3,2.7,1.6,2020-09-17,1340,Terra,MODIS,86,6.0NRT,300.1,114.6,D
-29.771,-61.049,317,2.5,1.5,2020-09-17,1340,Terra,MODIS,71,6.0NRT,299.3,38,D
-29.772,-61.016,314.3,2.5,1.5,2020-09-17,1340,Terra,MODIS,66,6.0NRT,299.4,29.8,D
-29.766,-61.042,321,2.5,1.5,2020-09-17,1340,Terra,MODIS,76,6.0NRT,298.8,52.3,D
-30.37,-57.568,307.8,1.5,1.2,2020-09-17,1340,Terra,MODIS,31,6.0NRT,296.9,7,D
-30.368,-57.583,313.4,1.5,1.2,2020-09-17,1340,Terra,MODIS,67,6.0NRT,299.1,14.2,D
-30.366,-57.576,316.5,1.5,1.2,2020-09-17,1340,Terra,MODIS,71,6.0NRT,298.2,19.4,D
-29.327,-61.65,308.6,2.8,1.6,2020-09-17,1340,Terra,MODIS,45,6.0NRT,298,17.2,D
-29.321,-61.679,308.2,2.9,1.6,2020-09-17,1340,Terra,MODIS,37,6.0NRT,297.9,14.9,D
-34.42,-65.137,322,3.5,1.8,2020-09-17,1340,Terra,MODIS,79,6.0NRT,296.5,85.2,D
-34.428,-65.134,319.8,3.5,1.8,2020-09-17,1340,Terra,MODIS,76,6.0NRT,295.5,76.6,D
-34.419,-65.172,312.2,3.6,1.8,2020-09-17,1340,Terra,MODIS,57,6.0NRT,293.6,35.3,D
-33.71,-65.342,321.7,3.8,1.8,2020-09-17,1340,Terra,MODIS,76,6.0NRT,301.6,78.3,D
-33.706,-65.333,321.5,3.8,1.8,2020-09-17,1340,Terra,MODIS,76,6.0NRT,302,78.2,D
-34.01,-58.764,305.9,1.5,1.2,2020-09-17,1340,Terra,MODIS,27,6.0NRT,289.5,6.5,D
-34.007,-58.78,321.5,1.5,1.2,2020-09-17,1340,Terra,MODIS,79,6.0NRT,291.6,28.8,D
-33.804,-58.812,318,1.5,1.2,2020-09-17,1340,Terra,MODIS,76,6.0NRT,298.5,19.4,D
-33.613,-59.553,309.9,1.7,1.3,2020-09-17,1340,Terra,MODIS,46,6.0NRT,295.1,12.3,D
-33.793,-58.492,319.7,1.4,1.2,2020-09-17,1340,Terra,MODIS,59,6.0NRT,288,27.9,D
-33.79,-58.507,305.5,1.4,1.2,2020-09-17,1340,Terra,MODIS,52,6.0NRT,288.9,9.2,D
-33.573,-59.462,325.3,1.6,1.3,2020-09-17,1340,Terra,MODIS,81,6.0NRT,297.9,42.6,D
-33.722,-58.635,317.4,1.5,1.2,2020-09-17,1340,Terra,MODIS,76,6.0NRT,299.6,21.4,D
-33.487,-59.487,321.2,1.7,1.3,2020-09-17,1340,Terra,MODIS,73,6.0NRT,299,29.8,D
-33.446,-59.513,321.1,1.7,1.3,2020-09-17,1340,Terra,MODIS,58,6.0NRT,299.9,28.1,D
-29.43,-61.038,311.2,2.6,1.5,2020-09-17,1340,Terra,MODIS,58,6.0NRT,298.6,21.7,D
-29.358,-60.875,308.7,2.5,1.5,2020-09-17,1340,Terra,MODIS,34,6.0NRT,297.1,12,D
-29.344,-60.871,310.5,2.5,1.5,2020-09-17,1340,Terra,MODIS,54,6.0NRT,298.7,17.1,D
-29.353,-60.866,320.2,2.5,1.5,2020-09-17,1340,Terra,MODIS,75,6.0NRT,298.1,49.2,D
-29.932,-57.429,332.5,1.5,1.2,2020-09-17,1340,Terra,MODIS,86,6.0NRT,299,47.9,D
-29.929,-57.444,345.1,1.5,1.2,2020-09-17,1340,Terra,MODIS,93,6.0NRT,299.3,83.8,D
-29.93,-57.423,314.6,1.5,1.2,2020-09-17,1340,Terra,MODIS,67,6.0NRT,298.4,14.9,D
-29.927,-57.438,369.1,1.5,1.2,2020-09-17,1340,Terra,MODIS,100,6.0NRT,301.2,191.5,D
-29.637,-58.374,311.7,1.7,1.3,2020-09-17,1340,Terra,MODIS,58,6.0NRT,299.4,12.2,D
-29.634,-58.391,333.9,1.7,1.3,2020-09-17,1340,Terra,MODIS,87,6.0NRT,299.2,63.3,D
-29.623,-58.388,310.9,1.7,1.3,2020-09-17,1340,Terra,MODIS,54,6.0NRT,295.6,10.5,D
-29.011,-60.62,323,2.5,1.5,2020-09-17,1340,Terra,MODIS,77,6.0NRT,301.2,48.1,D
-29.005,-60.611,316.8,2.5,1.5,2020-09-17,1340,Terra,MODIS,69,6.0NRT,300.9,28,D
-29.529,-57.843,319.7,1.6,1.2,2020-09-17,1340,Terra,MODIS,74,6.0NRT,299.4,24.2,D
-29.272,-58.978,309.5,1.9,1.3,2020-09-17,1340,Terra,MODIS,46,6.0NRT,298.1,12.1,D
-29.269,-58.971,308.9,1.9,1.3,2020-09-17,1340,Terra,MODIS,34,6.0NRT,298.4,11.3,D
-28.458,-61.37,336.9,2.9,1.6,2020-09-17,1340,Terra,MODIS,88,6.0NRT,302.6,141.1,D
-28.451,-61.399,333,2.9,1.6,2020-09-17,1340,Terra,MODIS,85,6.0NRT,305.3,115,D
-28.443,-61.366,332.5,2.9,1.6,2020-09-17,1340,Terra,MODIS,85,6.0NRT,301.5,112.8,D
-28.437,-61.395,336.8,2.9,1.6,2020-09-17,1340,Terra,MODIS,88,6.0NRT,304.5,142.3,D
-28.416,-61.42,317.8,2.9,1.6,2020-09-17,1340,Terra,MODIS,53,6.0NRT,304.5,37.4,D
-28.839,-58.73,317.3,1.9,1.3,2020-09-17,1340,Terra,MODIS,0,6.0NRT,298.7,24.5,D
-28.954,-57.94,311.6,1.6,1.3,2020-09-17,1340,Terra,MODIS,58,6.0NRT,298.1,12.1,D
-28.255,-61.296,313.9,2.9,1.6,2020-09-17,1340,Terra,MODIS,60,6.0NRT,299.5,28,D
-28.219,-61.255,311.9,2.8,1.6,2020-09-17,1340,Terra,MODIS,53,6.0NRT,300.6,23.5,D
-28.413,-59.928,325,2.3,1.5,2020-09-17,1340,Terra,MODIS,79,6.0NRT,302.8,49.5,D
-28.418,-59.922,328,2.3,1.5,2020-09-17,1340,Terra,MODIS,82,6.0NRT,303.1,63.5,D
-28.199,-58.834,316.2,2,1.4,2020-09-17,1340,Terra,MODIS,68,6.0NRT,300.1,23.1,D
-28.195,-58.854,324.7,2,1.4,2020-09-17,1340,Terra,MODIS,79,6.0NRT,300.3,45.5,D
-28.192,-58.847,327.7,2,1.4,2020-09-17,1340,Terra,MODIS,82,6.0NRT,300.4,51.5,D
-27.653,-60.206,321.7,2.5,1.5,2020-09-17,1340,Terra,MODIS,75,6.0NRT,303,48.5,D
-27.647,-60.198,315.9,2.5,1.5,2020-09-17,1340,Terra,MODIS,55,6.0NRT,303.1,24.4,D
-27.027,-62.012,322.7,3.4,1.7,2020-09-17,1340,Terra,MODIS,75,6.0NRT,302.7,68.4,D
-27.034,-62.007,320.6,3.4,1.7,2020-09-17,1340,Terra,MODIS,72,6.0NRT,302.5,60.5,D
-26.63,-61.584,341.9,3.3,1.7,2020-09-17,1340,Terra,MODIS,91,6.0NRT,303.6,217.8,D
-26.857,-59.631,352.8,2.4,1.5,2020-09-17,1340,Terra,MODIS,96,6.0NRT,301,210.8,D
-26.852,-59.655,323.9,2.4,1.5,2020-09-17,1340,Terra,MODIS,42,6.0NRT,299.5,43.9,D
-26.844,-59.628,385.6,2.4,1.5,2020-09-17,1340,Terra,MODIS,100,6.0NRT,309.5,596,D
-26.839,-59.651,362.4,2.4,1.5,2020-09-17,1340,Terra,MODIS,100,6.0NRT,301.6,299.1,D
-26.826,-59.648,339.1,2.4,1.5,2020-09-17,1340,Terra,MODIS,89,6.0NRT,300.5,122.3,D
-26.808,-59.668,317.4,2.4,1.5,2020-09-17,1340,Terra,MODIS,45,6.0NRT,300.5,30.1,D
-26.33,-61.804,315.6,3.4,1.7,2020-09-17,1340,Terra,MODIS,42,6.0NRT,302.2,30.5,D
-26.832,-59.642,345.7,2.4,1.5,2020-09-17,1340,Terra,MODIS,93,6.0NRT,302.3,161.3,D
-26.819,-59.639,317.8,2.4,1.5,2020-09-17,1340,Terra,MODIS,24,6.0NRT,300.2,28.8,D
-26.814,-59.663,321.2,2.4,1.5,2020-09-17,1340,Terra,MODIS,54,6.0NRT,299.2,41.7,D
-26.337,-61.799,317.3,3.4,1.7,2020-09-17,1340,Terra,MODIS,59,6.0NRT,301.6,40.6,D
-26.109,-61.618,319.4,3.4,1.7,2020-09-17,1340,Terra,MODIS,63,6.0NRT,303.2,58.6,D
-26.115,-61.613,321.3,3.4,1.7,2020-09-17,1340,Terra,MODIS,72,6.0NRT,303.3,66.9,D
-23.753,-64.685,328.2,4.4,1.9,2020-09-17,1515,Terra,MODIS,80,6.0NRT,298.7,198,D
-26.097,-65.225,331.5,4.3,1.9,2020-09-17,1515,Terra,MODIS,83,6.0NRT,305.2,181.6,D
-26.094,-65.268,337.8,4.3,1.9,2020-09-17,1515,Terra,MODIS,88,6.0NRT,305.3,253.8,D
-26.172,-65.243,326.6,4.3,1.9,2020-09-17,1515,Terra,MODIS,78,6.0NRT,305.2,130.4,D
-26.169,-65.286,342,4.3,1.9,2020-09-17,1515,Terra,MODIS,91,6.0NRT,305.7,309.8,D
-26.179,-64.908,314.7,4.6,2,2020-09-17,1515,Terra,MODIS,37,6.0NRT,298.8,72.9,D
-23.839,-64.716,326.1,4.4,1.9,2020-09-17,1515,Terra,MODIS,78,6.0NRT,298.9,168.4,D
-27.944,-64.773,317.6,4.8,2,2020-09-17,1520,Terra,MODIS,66,6.0NRT,303.4,89.3,D
-33.937,-58.309,318.7,1.1,1,2020-09-17,1755,Aqua,MODIS,74,6.0NRT,297.5,13.9,D
-34.023,-58.782,318.6,1.1,1,2020-09-17,1755,Aqua,MODIS,73,6.0NRT,299.6,11.9,D
-33.946,-58.307,309.7,1.1,1,2020-09-17,1755,Aqua,MODIS,26,6.0NRT,295.8,5.3,D
-34.519,-61.145,316.6,1,1,2020-09-17,1755,Aqua,MODIS,61,6.0NRT,302.4,9.2,D
-34.637,-58.862,305.7,1,1,2020-09-17,1755,Aqua,MODIS,43,6.0NRT,285.6,3.8,D
-35.35,-60.651,310.6,1,1,2020-09-17,1755,Aqua,MODIS,54,6.0NRT,291.8,5.6,D
-35.646,-61.338,321.1,1,1,2020-09-17,1755,Aqua,MODIS,76,6.0NRT,302.3,12.7,D
-36.399,-62.007,308.2,1.1,1,2020-09-17,1755,Aqua,MODIS,24,6.0NRT,285.9,4.8,D
-36.397,-61.995,309.4,1.1,1,2020-09-17,1755,Aqua,MODIS,47,6.0NRT,285,5.9,D
-37.104,-63.254,318.3,1.2,1.1,2020-09-17,1755,Aqua,MODIS,74,6.0NRT,296.6,11.8,D
-37.102,-63.24,324.7,1.2,1.1,2020-09-17,1755,Aqua,MODIS,80,6.0NRT,296.4,20.3,D
-36.314,-57.11,306.7,1.1,1.1,2020-09-17,1755,Aqua,MODIS,57,6.0NRT,291.1,6.5,D
-36.319,-57.116,306.7,1.1,1.1,2020-09-17,1755,Aqua,MODIS,53,6.0NRT,290.9,6.4,D
-36.609,-58.497,317.2,1,1,2020-09-17,1755,Aqua,MODIS,75,6.0NRT,298.7,12.1,D
-36.746,-59.345,313.4,1,1,2020-09-17,1755,Aqua,MODIS,69,6.0NRT,295.6,8.1,D
-36.536,-57.454,307.1,1.1,1,2020-09-17,1755,Aqua,MODIS,60,6.0NRT,294.3,6.4,D
-36.934,-59.626,322.7,1,1,2020-09-17,1755,Aqua,MODIS,80,6.0NRT,295.1,15.4,D
-36.943,-59.624,324.5,1,1,2020-09-17,1755,Aqua,MODIS,82,6.0NRT,295,17.3,D
-37.145,-59.624,306.2,1,1,2020-09-17,1755,Aqua,MODIS,26,6.0NRT,292.9,3.4,D
-40.414,-63.847,314.8,1.4,1.2,2020-09-17,1755,Aqua,MODIS,0,6.0NRT,286.6,17.4,D
-40.418,-63.858,309.4,1.4,1.2,2020-09-17,1755,Aqua,MODIS,41,6.0NRT,287.3,9.3,D
-40.416,-63.841,309.5,1.4,1.2,2020-09-17,1755,Aqua,MODIS,41,6.0NRT,286.5,9.3,D
-40.469,-63.711,315.9,1.4,1.2,2020-09-17,1755,Aqua,MODIS,56,6.0NRT,290.1,19.5,D
-34.643,-65.107,357.1,1.4,1.2,2020-09-17,1755,Aqua,MODIS,98,6.0NRT,290.5,122.4,D
-33.889,-59.275,328.3,1,1,2020-09-17,1755,Aqua,MODIS,77,6.0NRT,301.6,22.2,D
-33.808,-58.815,317.6,1.1,1,2020-09-17,1755,Aqua,MODIS,59,6.0NRT,304.5,8.8,D
-33.897,-59.638,309.7,1,1,2020-09-17,1755,Aqua,MODIS,42,6.0NRT,290.9,4.5,D
-33.899,-59.649,309.9,1,1,2020-09-17,1755,Aqua,MODIS,42,6.0NRT,291.2,4.9,D
-34.83,-67.735,330.8,2.1,1.4,2020-09-17,1755,Aqua,MODIS,81,6.0NRT,313.8,46.6,D
-33.75,-59.033,311.5,1,1,2020-09-17,1755,Aqua,MODIS,40,6.0NRT,299.7,3.9,D
-34.005,-59.016,328.7,1,1,2020-09-17,1755,Aqua,MODIS,66,6.0NRT,292.9,22,D
-33.883,-58.487,319.4,1.1,1,2020-09-17,1755,Aqua,MODIS,70,6.0NRT,293.9,16,D
-33.97,-59.035,319.8,1,1,2020-09-17,1755,Aqua,MODIS,49,6.0NRT,293.9,11.9,D
-33.972,-59.047,323.9,1,1,2020-09-17,1755,Aqua,MODIS,59,6.0NRT,296.4,15.9,D
-33.962,-59.049,332.3,1,1,2020-09-17,1755,Aqua,MODIS,84,6.0NRT,296.7,26.7,D
-33.793,-58.501,338.8,1.1,1,2020-09-17,1755,Aqua,MODIS,85,6.0NRT,286.1,44,D
-33.895,-59.267,318.1,1,1,2020-09-17,1755,Aqua,MODIS,69,6.0NRT,299.7,9.4,D
-33.718,-58.888,314.8,1.1,1,2020-09-17,1755,Aqua,MODIS,58,6.0NRT,302.3,6,D
-34.014,-59.014,324.2,1,1,2020-09-17,1755,Aqua,MODIS,69,6.0NRT,293.2,17.9,D
-33.897,-59.278,336.1,1,1,2020-09-17,1755,Aqua,MODIS,88,6.0NRT,302.7,31.5,D
-35.069,-67.671,409,2.1,1.4,2020-09-17,1755,Aqua,MODIS,100,6.0NRT,322.3,862.4,D
-35.067,-67.648,382,2.1,1.4,2020-09-17,1755,Aqua,MODIS,100,6.0NRT,309.7,424.4,D
-35.082,-67.67,324,2.1,1.4,2020-09-17,1755,Aqua,MODIS,39,6.0NRT,311.1,22.6,D
-35.071,-67.687,331.7,2.1,1.4,2020-09-17,1755,Aqua,MODIS,83,6.0NRT,311.8,49.1,D
-35.069,-67.664,424.3,2.1,1.4,2020-09-17,1755,Aqua,MODIS,100,6.0NRT,322.6,1215.2,D
-35.067,-67.641,338.6,2.1,1.4,2020-09-17,1755,Aqua,MODIS,88,6.0NRT,307.2,76,D
